project,name,statement_density,control_density,difference,match_distance
ten-proofs,polynomialFirstNontrivial_mul_eq_left_of_lt,0.7147401,0.75355446,-0.038814366,0.06949727388228083
ten-proofs,measurableSet_polynomialRawSectorB,0.6813747,0.6924287,-0.011053979,0.0
ten-proofs,polynomialShearT_image_sector_inter_support,0.65784794,0.69929767,-0.041449726,0.012639411442614011
ten-proofs,polynomialShearS_image_sector_inter_support,0.65759355,0.69929767,-0.04170412,0.012639411442614011
ten-proofs,polynomialCharacter_ext,0.6998051,0.6990456,0.0007594824,0.010820331725847895
ten-proofs,shalomPolynomial_X_mul_X_pow,0.8148092,0.7543377,0.060471475,0.0
ten-proofs,measurableSet_polynomialCharacterSectorSupport,0.69282806,0.70782244,-0.014994383,0.0
ten-proofs,measurableSet_polynomialCharacterSectorA,0.6861556,0.77360547,-0.08744985,0.0
ten-proofs,polynomialElementaryRankTwoRoot_inv,0.7176541,0.75158924,-0.03393513,0.012639411442614011
ten-proofs,polynomialShearTActing_inv_mem_kazhdanGenerators,0.61747694,0.6454009,-0.027923942,0.013500305473440402
ten-proofs,shalomConstantVector_single,0.6929297,0.7151421,-0.022212386,0.024497924788382683
ten-proofs,shalomPolynomialUpperShear_one_inv,0.75383055,0.7432643,0.010566235,0.016707302962901818
ten-proofs,shalomConstantEmbedding_translationGenerators_image,0.6373538,0.7525866,-0.115232825,0.0
ten-proofs,shalom_projectionResidual_norm_lt_of_relativePair,0.6055008,0.67841804,-0.07291722,0.6511673152941709
ten-proofs,shalom_normalizedConstantFixedVector_of_integerPair,0.5645063,0.67841804,-0.11391175,1.2846906766588404
ten-proofs,shalom_normalizedConstantFixedVector,0.5759266,0.67841804,-0.10249144,1.1046693732135175
ten-proofs,crossedHaarHilbertEquiv_mem_algebra_iff,0.6032147,0.7391549,-0.1359402,0.10384307170643368
ten-proofs,characterBit_zero,0.7781365,0.69874436,0.079392135,0.0
ten-proofs,dualToPair_quadratic_apply,0.6545372,0.7533878,-0.09885061,0.04792044257243813
ten-proofs,pairToDual_apply,0.71657014,0.7130847,0.0034854412,0.0
ten-proofs,pairToDual_linear_eq_one_iff,0.7292856,0.7432643,-0.01397872,0.016707302962901818
ten-proofs,dualToPair_pairToDual,0.7322174,0.74665105,-0.014433682,0.0
ten-proofs,pairToDual_dualToPair,0.6964513,0.7175473,-0.021095991,0.0
ten-proofs,matrix_mul_apply_as_smul,0.74699867,0.7573415,-0.010342836,0.0
ten-proofs,third_column_reduce,0.60468185,0.73156357,-0.12688172,0.1707863200403048
ten-proofs,dualCarryPullback_injective,0.75395507,0.8024804,-0.048525333,0.0
ten-proofs,shiftKernelRestriction_surjective,0.7457753,0.7435266,0.0022487044,0.0
ten-proofs,semidirectMap_range_index,0.6916286,0.7034337,-0.011805117,0.0
ten-proofs,dualCarryPullback_equivariant,0.67036045,0.7540418,-0.083681345,0.08106109701193777
ten-proofs,gammaEmbedding_right,0.7610587,0.7506519,0.010406792,0.0
ten-proofs,exists_blockCoefficient_ne_zero,0.7126792,0.69861823,0.014060974,0.0
ten-proofs,integralOrbitTransvection_mem_K,0.68368477,0.7534417,-0.069756925,0.0
ten-proofs,kTensorLinear_actingTransvection,0.6925809,0.70531964,-0.012738764,0.06996190731352141
ten-proofs,k_tensor_orbit_infinite,0.6641932,0.694469,-0.030275762,0.01973128731429329
ten-proofs,doubleIntoTwoTorsion_val,0.73520595,0.8081013,-0.07289535,0.0
ten-proofs,twoTorsionEquiv_val,0.72185934,0.7205142,0.0013451576,0.0
ten-proofs,doubledSubgroup_eq_iota_shift_range,0.7084207,0.77360547,-0.06518477,0.022830495182039806
ten-proofs,quotientSigma_ker_eq_quotientIota_range,0.7163037,0.75636566,-0.04006195,0.0
ten-proofs,intrinsicRestrictedEquiv_map_denominator,0.68417966,0.7196442,-0.035464525,0.007328720741867569
ten-proofs,involutionGenerated_semidirect_eq,0.66054595,0.6586042,0.0019417405,0.0845180382274135
ten-proofs,semidirectTwoTorsionInl_apply,0.68835896,0.7163829,-0.028023958,0.0
ten-proofs,semidirectTwoTorsionInl_injective,0.76148593,0.77360547,-0.012119532,0.022830495182039806
ten-proofs,gammaDetectionSet_measurable,0.70544183,0.6803171,0.025124729,0.04360730097228645
ten-proofs,gammaCharacter_pow_four,0.7240461,0.7308873,-0.0068411827,0.0
ten-proofs,gammaCharacterEnergy_indicator_le,0.621657,0.7076049,-0.08594787,0.019820976216498302
ten-proofs,primitiveCount_zero,0.8424772,0.7111719,0.13130528,0.0
ten-proofs,polynomialVectorVal_eq_zero_iff,0.73457754,0.7432643,-0.008686781,0.0
ten-proofs,isPrimitiveVector_iff_coordinateIdeal_eq_top,0.7105659,0.74057305,-0.030007124,0.0
ten-proofs,IsPrimitiveVector.ne_zero,0.7499195,0.7133388,0.03658068,0.02675238923063647
ten-proofs,bounded_natDegree_lt,0.7909094,0.81415546,-0.02324605,0.0
ten-proofs,coeff_zero_X_mul_add_C,0.8184088,0.7552406,0.06316817,0.0
ten-proofs,card_eq_sum_card_fibers,0.7500247,0.7037191,0.046305597,0.013094888419549906
ten-proofs,nonzeroVector_coe_ne_zero,0.7223244,0.69459665,0.027727723,0.0
ten-proofs,product_mem_degreeLT,0.6765905,0.6860409,-0.009450376,0.021587229497058946
ten-proofs,fiberToProduct_productToFiber,0.66522807,0.8281294,-0.16290134,0.0
ten-proofs,card_primitivePolynomialVector,0.7101778,0.70239353,0.0077842474,0.015408490758765356
ten-proofs,binaryPolynomial_unit_eq_one,0.7455332,0.73299515,0.012538075,0.0
ten-proofs,primitiveVector_specialLinear_completion_of_coordinateIdeal,0.60599107,0.72139305,-0.11540198,0.0
ten-proofs,primitiveVector_specialLinear_completion,0.6067242,0.6687957,-0.062071502,0.030073474972305465
ten-proofs,e_isPrimitiveVector,0.73955613,0.746132,-0.0065758824,0.0
ten-proofs,character_truncated_detection_quarter_direct,0.6290512,0.6935378,-0.06448656,0.3678499994340566
ten-proofs,dualPointAction_quadratic,0.68231,0.7605313,-0.07822132,0.01585674165833847
ten-proofs,monotone_boxDetectionSet,0.7204594,0.6802723,0.04018712,0.0
ten-proofs,gammaPairHomeomorph_trivial,0.64440346,0.7458063,-0.10140282,0.0
ten-proofs,gammaProbability_detection_gap_of_bidual,0.5438881,0.7129395,-0.16905141,0.0
ten-proofs,gamma_hasFiniteSpectralDetection,0.60499704,0.6606374,-0.05564034,0.0
ten-proofs,semidirectFubini_leftRegular_inl_apply,0.6499179,0.75878423,-0.108866334,0.34136632806581846
ten-proofs,groupFactorUnitary_conj_inl,0.6022004,0.75878423,-0.15658385,0.8881346311722328
ten-proofs,splitCharacterL2_zero,0.6565811,0.761973,-0.10539192,0.0
ten-proofs,splitFourierEquiv_zero_single,0.67210734,0.7183968,-0.046289444,0.01488259954614252
ten-proofs,carryTaggedFourierCovariance,0.59502906,0.7064935,-0.11146444,0.02376363980053865
ten-proofs,lambdaGroupFactorUnitary_conj_inl,0.6196469,0.68325526,-0.06360835,0.00673970356718438
ten-proofs,splitVacuum_apply,0.63475126,0.6687957,-0.034044445,0.014984886256201153
ten-proofs,hasNoOrderFour_of_quotient_without_nontrivial_torsion,0.65774894,0.7119724,-0.054223478,0.009103530419171987
ten-proofs,spectralPairProbability_toMeasure,0.64391625,0.73651236,-0.09259611,0.03559740082513838
ten-proofs,spectralDetectedSet_preimage,0.67539626,0.7151029,-0.039706647,0.0
ten-proofs,lambda_detectors_ne,0.7041837,0.75210065,-0.04791695,0.0
ten-proofs,paperVector_smul,0.76364774,0.7686417,-0.004993975,0.0
ten-proofs,paperDividedSquare_orbit_infinite,0.6736418,0.6930143,-0.019372523,0.0
ten-proofs,gamma_parameter_eq_of_mulEquiv,0.69848394,0.7476703,-0.04918635,0.0
ten-proofs,gamma_pairwise_nonisomorphic,0.69351614,0.7907375,-0.097221375,0.0
ten-proofs,gamma_icc,0.72193784,0.7385993,-0.016661465,0.044047808574115804
ten-proofs,gamma_not_isomorphic_lambda,0.6954197,0.73258555,-0.03716582,0.0
ten-proofs,toPaperFamilyInput_lambda,0.6582164,0.72230065,-0.06408423,0.0
ten-proofs,infinitePropertyTFiber_lambda,0.638737,0.7533878,-0.114650786,0.04792044257243813
ten-proofs,exists_infinite_pairwise_nonisomorphic_propertyT_icc_groups_with_isomorphic_factors,0.59567106,0.65875,-0.06307894,0.6292677317668226
ten-proofs,pairing_le_supportFunction,0.68105626,0.6110674,0.06998885,0.03584122958302014
ten-proofs,norm_le_sum_abs,0.7674247,0.68232316,0.085101545,0.03182965095758271
ten-proofs,integrable_exp_neg_mul_abs,0.7208762,0.73248625,-0.011610031,0.0
ten-proofs,integrable_exp_neg_mul_sum_abs,0.7005728,0.7713514,-0.07077861,0.01221455501546055
ten-proofs,characterExponent_add,0.7191104,0.6577818,0.06132865,0.013254097764089218
ten-proofs,torusCharacter_imaginaryShift,0.6575123,0.73350227,-0.07598996,0.01375583343949322
ten-proofs,continuous_normalizedDiagonalDensity,0.640201,0.76195705,-0.12175608,0.010260218312763835
ten-proofs,analyticAt_normalizedHolomorphicMonomial,0.6084801,0.66868174,-0.060201645,0.021986327837367498
ten-proofs,supportFunction_add_smul_le,0.7203318,0.6783372,0.04199457,0.0
ten-proofs,sum_coordinateMultiplicity,0.7310811,0.7205035,0.010577619,0.03574329833374501
ten-proofs,normalized_jetLayercake_value_at_bodyScale,0.6125531,0.6813555,-0.06880236,0.01463288960945314
ten-proofs,isCompact_centeredSimplex,0.7246679,0.7655212,-0.04085332,0.0
ten-proofs,coordinate_lt_of_mem_interior_centeredSimplex,0.70019877,0.73978114,-0.03958237,0.04126859549181823
ten-proofs,interior_integerPoint_eq_zero,0.7120426,0.7197371,-0.007694483,0.02777480067626155
ten-proofs,splitStandardSimplex_fiber_of_mem_Ico,0.63719094,0.7088777,-0.071686745,0.037270862585849905
ten-proofs,integral_one_sub_pow_Icc,0.70990413,0.69551563,0.014388502,0.0
ten-proofs,centeredSimplex_coordinate_tail,0.6354872,0.6935378,-0.058050573,0.12739684525985603
ten-proofs,localUpperBounds_bddBelow,0.6955864,0.75211185,-0.05652547,0.0
ten-proofs,tendsto_roundedLatticeExponent,0.7087922,0.6713694,0.037422836,0.01574225155051278
ten-proofs,eventually_roundedLatticeExponent_mem_monomialIndex,0.5778743,0.6738813,-0.09600699,0.03574329833374501
ten-proofs,tendsto_nearestMonomialIndex,0.6613028,0.76195705,-0.100654244,0.020666433100812148
ten-proofs,integral_normalizedDensity,0.68126464,0.6738813,0.0073833466,0.017944894450867523
ten-proofs,normalizedMeasure_univ,0.6818256,0.6858511,-0.004025519,0.011209754090784816
ten-proofs,sourceMomentDensity_integrable,0.6388339,0.70594966,-0.06711578,0.031221903952159222
ten-proofs,sourceMomentDensity_integral_pos,0.63636094,0.819862,-0.18350106,0.032461528187868974
ten-proofs,normalizedSourceContinuousFamily_image,0.64545226,0.6674592,-0.022006929,0.01175362613480965
ten-proofs,equicontinuous_normalizedSourceContinuousFamily,0.65798676,0.6861026,-0.028115869,0.012012660514087371
ten-proofs,minimumNormalizedSourceContinuousMap_nonneg,0.67027295,0.65725243,0.013020515,0.02307209220903004
ten-proofs,minimumNormalizedSourceContinuousMap_le_support,0.64685065,0.7447802,-0.09792954,0.009065677792537126
ten-proofs,minimumNormalizedSourceContinuousMap_lipschitz,0.6221872,0.7076049,-0.08541769,0.019820976216498302
ten-proofs,convexOn_of_tendsto_minimumNormalizedSourceContinuousMap,0.6446346,0.6509898,-0.0063551664,0.08900388309256378
ten-proofs,minimumNormalizedSourceBodyDual_eq_legendre,0.60588056,0.69348574,-0.08760518,0.015914613491222262
ten-proofs,realVolume_uniformInnerBall,0.688624,0.7316105,-0.042986453,0.0
ten-proofs,minimumNormalizedSourcePartition_eq,0.5748595,0.6738813,-0.09902179,0.03574329833374501
ten-proofs,tendsto_minimumNormalizedSourcePartition_of_uniformEnergy_all,0.59269595,0.67841804,-0.08572209,0.7736878819650165
ten-proofs,integral_normalizedMeasure,0.6766326,0.6466277,0.030004859,0.02668689826843833
ten-proofs,integral_finiteEnergySourceGibbsProbability,0.5823535,0.69431835,-0.11196488,0.011979658533208298
ten-proofs,contDiff_mollifiedSourceSupportClipping,0.6260566,0.69157445,-0.06551784,0.06922144462416878
ten-proofs,exists_smooth_finiteEnergySource_recovery_sequence,0.55789566,0.67841804,-0.12052238,0.7051068898225671
ten-proofs,finiteEnergySourcePhase_actualGradient_le,0.57411504,0.7914095,-0.21729445,0.1461932644625883
ten-proofs,finiteEnergySourceGradient_mem_carrier,0.56566674,0.6292429,-0.06357616,0.015408490758765356
ten-proofs,finiteEnergySourceExtendedLegendre_actualGradient,0.55328727,0.7914095,-0.23812222,0.004556516533714288
ten-proofs,finiteEnergySourcePhase_actualGradient_nonneg,0.5540325,0.7118227,-0.15779018,0.013626871657428987
ten-proofs,integral_normalizedTargetBodyMeasure,0.64784825,0.74600446,-0.098156214,0.01568562425701413
ten-proofs,finiteEnergyTargetDualPhase_bddAbove,0.6192845,0.7248653,-0.10558081,0.30254992959931987
ten-proofs,finiteEnergyTargetGeodesic_lipschitz,0.61159307,0.79782534,-0.18623227,0.026321756725217763
ten-proofs,convexOn_finiteEnergyTargetGeodesic,0.6266531,0.76195705,-0.13530397,0.02047237922076352
ten-proofs,finiteEnergyTargetGeodesic_densityIntegrable,0.59572643,0.7390944,-0.14336795,0.022210301075213778
ten-proofs,exists_finiteEnergySource_linear_coercivity,0.6008302,0.73370856,-0.13287836,0.01645511484535338
ten-proofs,exists_finiteEnergyTargetGeodesic_minimum,0.60299647,0.7248653,-0.12186885,0.22888439664908608
ten-proofs,finiteEnergyTargetGeodesicMinimumPoint_le,0.6102474,0.66868174,-0.058434367,0.10075750922737343
ten-proofs,finiteEnergyTargetGeodesic_sub_le_support,0.6527239,0.6897185,-0.036994576,0.15580143378410366
ten-proofs,finiteEnergyTargetQuadraticApproximateMaximizer_phase_defect,0.5495014,0.67841804,-0.12891662,0.5302488339356414
ten-proofs,finiteEnergyTargetGeodesicPartition_zero,0.5920352,0.70396566,-0.11193049,0.14540669482029003
ten-proofs,hasDerivAt_finiteEnergyTargetGeodesicLogPartition,0.58318985,0.72580147,-0.14261162,0.06627538750671057
ten-proofs,exists_exact_optimizer_gradientPushforward_integral_eq,0.5768747,0.7064653,-0.12959063,0.25380860166407043
ten-proofs,ae_normalizedTargetBodyMeasure_mem_interior,0.6284173,0.6671048,-0.038687468,0.012494546330580943
ten-proofs,interior_finiteEnergyFiniteTargetSet_eq,0.6147471,0.7248653,-0.11011821,0.2952943742584844
ten-proofs,integrable_monomialWeight_finiteEnergySource_of_mem_interior,0.60623056,0.6491564,-0.042925835,0.005403453491442813
ten-proofs,momentMonomialNormSquared_pos,0.61690646,0.66830903,-0.05140257,0.013134331092751939
ten-proofs,momentNormalizedMonomialLp_orthonormal,0.6118948,0.66868174,-0.056786954,0.0653048196735095
ten-proofs,normalizedMonomialDensity_momentNormalized_global_upper_bound,0.5833888,0.67841804,-0.095029235,0.2712259919940047
ten-proofs,eventually_log_momentNormalized_diagonalKernel_div_le,0.5993566,0.67841804,-0.07906145,0.2762209366021124
ten-proofs,sum_momentTruncatedJetOrder_eq_sum_upper_card,0.5863006,0.6935378,-0.10723716,0.6124493271407623
ten-proofs,normSq_momentHolomorphicMonomial_eq_diagonalTerm,0.6000112,0.67841804,-0.07840681,0.5698516004648428
ten-proofs,eventually_normalizedMomentTruncatedJetOrderProfile_ge,0.5608275,0.67841804,-0.11759055,0.6637338766985923
ten-proofs,eventually_momentJetGeodesic_le_potential_add_linear,0.55205345,0.67841804,-0.12636459,0.8130444084935085
ten-proofs,tendsto_regularizationApproximationRadius,0.69618046,0.72076,-0.024579525,0.0
ten-proofs,limsup_le_of_upperSemicontinuous_of_tendsto,0.7044089,0.66830903,0.03609985,0.006577055870887814
ten-proofs,momentPositiveJointGeodesic_eq_momentJetGeodesic,0.5413363,0.67841804,-0.13708174,0.7657306017170581
ten-proofs,momentJointTailSup_le_majorant_add_one,0.61338645,0.67841804,-0.06503159,0.02850095967309654
ten-proofs,upperSemicontinuous_momentJointTailUpperEnvelope,0.55488265,0.67841804,-0.123535395,0.1343040965696381
ten-proofs,monotone_momentJetGeodesic,0.591247,0.66830903,-0.07706201,0.006577055870887814
ten-proofs,angularSlice_memLp_ae,0.6039876,0.67554176,-0.071554184,0.02169463041665599
ten-proofs,angularFourierCoefficient_aestronglyMeasurable,0.6551243,0.7484675,-0.0933432,0.008181219234797282
ten-proofs,angularBoxMeasure_eq_restrict,0.69300705,0.78267676,-0.089669704,0.0
ten-proofs,angularFourierCoefficient_of_holomorphic_representative_ae,0.598605,0.67841804,-0.07981306,1.5973205896914722
ten-proofs,scaledExponent_mem_monomialIndex_iff,0.62929106,0.6852996,-0.056008518,0.009337454819145755
ten-proofs,holomorphic_representative_eq_finite_laurent_sum,0.5803714,0.67841804,-0.09804666,1.9669844763914142
ten-proofs,fderiv_complexOfReal,0.6603972,0.72318107,-0.0627839,0.008566975139525377
ten-proofs,complex_compact_barPartial_green,0.56143844,0.67489785,-0.11345941,0.09436416205023915
ten-proofs,contDiff_complexCoverWeight,0.654495,0.74460477,-0.090109766,0.014297050363667324
ten-proofs,weightedAntiholomorphicDerivative_eq_real,0.61706984,0.7971405,-0.18007064,0.20222071942481923
ten-proofs,compactSupport_weightedRealDerivative,0.6387533,0.72318107,-0.084427774,0.04250217176324788
ten-proofs,barPartial_potential_eq_conj_holomorphic,0.5789958,0.6996179,-0.1206221,0.1095854947664614
ten-proofs,contDiff_barPartialCoordinate,0.6588067,0.79311264,-0.13430595,0.0
ten-proofs,barPartial_sub,0.6492418,0.6897185,-0.04047668,0.04360730097228451
ten-proofs,sourceTorusCoverPoint_mem_shrinkingBall_of_mem_box,0.59945804,0.6509898,-0.051531732,0.08900388309256378
ten-proofs,sourceLocalTorusBox_realVolume,0.6287614,0.73773,-0.108968616,0.011946837386461264
ten-proofs,sourceLocalTorusBox_realVolume_at_time,0.63051665,0.70890355,-0.0783869,0.1396521336056574
ten-proofs,continuous_sourceJointCoverTime,0.69863987,0.7122084,-0.013568521,0.0
ten-proofs,sourceJointPhaseHomeomorph_spatial,0.6349412,0.70238006,-0.06743884,0.0
ten-proofs,jointLogTime_sourceJointExpPositiveLift,0.6330009,0.7349079,-0.101907015,0.06084931772735704
ten-proofs,sourcePositiveJointTimePoint_spatial_translate,0.62380236,0.78282815,-0.15902579,0.16726094930111415
ten-proofs,momentJointTailUpperEnvelope_spatial_invariant,0.58139247,0.6536015,-0.07220906,0.0465892164182214
ten-proofs,momentEnvelopeTimeSlice_zero,0.5978082,0.66830903,-0.07050085,0.10292376359674751
ten-proofs,momentTorusEnvelopeTimeSlice_zero,0.57138354,0.66830903,-0.0969255,0.14646885315368458
ten-proofs,moment_pairing_sub_log_monomialNorm_le_log_diagonal,0.5891224,0.67841804,-0.089295626,0.7416830156444716
ten-proofs,weightedTorusMeasure_eq_unweighted_withDensity,0.62735146,0.6509898,-0.023638308,0.09600322254786108
ten-proofs,weightedTorus_ae_iff_unweighted,0.61446375,0.6731464,-0.05868268,0.05927373421621175
ten-proofs,weightedCellVector_inner_eq_jacobian_cover,0.57635736,0.7971405,-0.22078311,0.07131151575515607
ten-proofs,weightedCellWeakAdjointFunctional_closedGraph_zero,0.5871092,0.6897185,-0.10260928,0.9252398998364723
ten-proofs,weightedZeroGraph_hasWeakBarPartialZero,0.56441116,0.67489785,-0.110486686,0.033803659573950276
ten-proofs,contDiff_radialCoordinateKernel,0.7052347,0.74989295,-0.044658244,0.02675238923063647
ten-proofs,contDiff_normalizedProductRadialKernel,0.7464177,0.7069055,0.039512217,0.0
ten-proofs,radialPolar_compact_integral_eq_iterated,0.66306025,0.71691656,-0.053856313,0.00720758463934816
ten-proofs,complexPolarSymm_eq_circleMap_zero,0.72913957,0.7205142,0.008625388,0.0
ten-proofs,radialPolar_angle_integral_eq_one_mul_center,0.6809665,0.6996179,-0.018651426,0.13803927959768203
ten-proofs,radialCoordinateKernel_holomorphic_integral,0.70633876,0.69157445,0.014764309,0.01007065239795009
ten-proofs,differentiable_holomorphicCoordinateReset,0.62855875,0.6739413,-0.04538256,0.0
ten-proofs,angularSmoothPartitionBump_zero_of_le,0.68870693,0.7896862,-0.10097927,0.01973128731429329
ten-proofs,continuous_angularCoverProjection,0.7265185,0.8617099,-0.13519138,0.0
ten-proofs,measurableSet_angularFundamentalBox,0.6874233,0.7146344,-0.02721113,0.018715070857845968
ten-proofs,weightedRealDerivative_integration_by_parts_compact_right,0.64902604,0.67489785,-0.025871813,0.06607452220942354
ten-proofs,hasCompactSupport_partitionedRealCoverIntegrand,0.6412834,0.8384696,-0.19718623,0.009711786070444917
ten-proofs,continuous_unweightedSourceTorusIntegrand,0.65728956,0.781231,-0.12394142,0.037919083898144114
